surface,path,line,control_kind,snippet,binding_state
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,269,onChange,"<div><Text role=""bodySm"">رموز الأقسام المُدارة</Text><CpTextInput value={managedDepartmentCodes} onChange={setManagedDepartmentCodes} placeholder=""operations, partners"" aria-label=""الأقسام المدارة"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,270,onChange,"<div><Text role=""bodySm"">ملاحظات القرار</Text><CpTextInput value={governanceNotes} onChange={setGovernanceNotes} aria-label=""ملاحظات القرار"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,272,onClick,"<CpButton variant=""primary"" disabled={governanceBusy || positionTitle.trim().length === 0} onClick={() => void saveGovernance()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,283,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""photo"")}>{uploadBusy ? ""جارٍ الرفع…"" : ""رفع صورة شخصية""}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,284,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""document"")}>{uploadBusy ? ""جارٍ الرفع…"" : ""رفع وثيقة وظيفية""}</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,290,onChange,"<div><Text role=""bodySm"">سبب الإيقاف أو إعادة التفعيل *</Text><CpTextInput value={reason} onChange={setReason} placeholder=""اكتب سببًا تشغيليًا واضحًا"" aria-label=""سبب الإيقاف أو إعادة التفعيل"" /></div>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,292,onClick,"<CpButton variant=""primary"" disabled={!canChangeStatus} onClick={() => void controller.reactivate(employee.version, reason.trim()).then((ok) => { if (ok) setReason(""""); })}>{controller.actionBusy ? ""جارٍ التنفيذ…"" : ""إعا",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/EmployeeDetailView.tsx,294,onClick,"<CpButton variant=""danger"" disabled={!canChangeStatus} onClick={() => void controller.suspend(employee.version, reason.trim()).then((ok) => { if (ok) setReason(""""); })}>{controller.actionBusy ? ""جارٍ التنفيذ…"" : ""تعليق ا",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,70,onClick,"<CpButton variant=""secondary"" onClick={() => void identityRuntime.refresh(true)}>إعادة فحص Identity</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,79,onChange,"<CpTextInput value={fullNameAr} onChange={setFullNameAr} placeholder=""أحمد محمد"" disabled={Boolean(createdAgent)} aria-label=""الاسم الكامل"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,83,onChange,"<CpTextInput value={phone} onChange={setPhone} placeholder=""مثال: 777123456"" disabled={Boolean(createdAgent)} aria-label=""رقم الهاتف"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,86,onChange,"<ZonePicker value={zoneId} disabled={Boolean(createdAgent)} onChange={(zone) => setZoneId(zone?.id ?? """")} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,100,onClick,"<CpButton variant=""primary"" disabled={!canSubmit} onClick={() => void handleSubmit()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentCreateView.tsx,115,onClick,"{props.onBack ? <CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton> : null}",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,63,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,113,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,135,onChange,"<CpTextInput value={fullNameAr} onChange={setFullNameAr} aria-label=""الاسم بالعربية"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,139,onChange,"<CpTextInput type=""date"" value={engagementStartDate} onChange={setEngagementStartDate} placeholder=""YYYY-MM-DD"" aria-label=""تاريخ بداية الارتباط"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,142,onChange,"<ZonePicker value={zoneId} onChange={(zone) => setZoneId(zone?.id ?? """")} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,156,onClick,onClick={() =>,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,193,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""photo"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/FieldAgentDetailView.tsx,196,onClick,"<CpButton variant=""secondary"" disabled={uploadBusy} onClick={() => pickFile(""document"")}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,69,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,96,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,136,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,207,onClick,"<CpButton variant=""ghost"" onClick={props.onBack}>رجوع</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,225,onClick,"<CpButton variant=""secondary"" disabled={isBusy} onClick={() => void pickAndUpload()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,244,onClick,"<CpButton variant=""primary"" disabled={isBusy || !canApproveLicence} onClick={() => void handleUpdateLicense(""valid"")}>اعتماد الرخصة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,245,onClick,"<CpButton variant=""danger"" disabled={isBusy} onClick={() => void handleUpdateLicense(""rejected"")}>رفض الرخصة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderDetailView.tsx,246,onClick,"<CpButton variant=""secondary"" disabled={isBusy} onClick={() => void handleUpdateLicense(""missing"")}>طلب استكمال</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,143,onClick,"<CpButton variant=""primary"" onClick={props.onCreate}>إضافة عضو</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,144,onClick,"<CpButton variant=""secondary"" onClick={props.onActivation}>تفعيل مقدمي الخدمة</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,145,onClick,"<CpButton variant=""ghost"" onClick={props.onReference}>المدن والورديات</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,151,onChange,"<CpSearchInput value={query} onChange={setQuery} placeholder=""FLD-000123 أو CAP-000123 أو EMP-000123"" aria-label=""بحث بالاسم أو الرقم الوظيفي"" wide />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,153,onChange,"<CpTabs aria-label=""النوع"" value={typeFilter} onChange={(value) => setTypeFilter(value as TypeFilter)} items={TYPE_TABS} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,155,onChange,"<CpTabs aria-label=""الحالة"" value={status ?? """"} onChange={(value) => setStatus(value === """" ? undefined : (value as EngagementStatus))} items={STATUS_TABS} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderListView.tsx,201,onClick,"<CpButton variant=""secondary"" onClick={() => props.onOpen(member.actorId, member.workforceKind)}>فتح</CpButton>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,103,onChange,<CpTextInput value={value} onChange={onChange} placeholder={placeholder} aria-label={placeholder} />,REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,105,onClick,"<CpButton variant=""secondary"" disabled={busy} onClick={() => void pickFile()}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,392,select,"<select value={form.referralSourceType} onChange={(event) => changeReferralSource(event.target.value as ReferralSourceType)} style={selectStyle} aria-label=""مصدر الترشيح"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,392,onChange,"<select value={form.referralSourceType} onChange={(event) => changeReferralSource(event.target.value as ReferralSourceType)} style={selectStyle} aria-label=""مصدر الترشيح"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,396,select,"<select value={form.referralSourceActorId} onChange={(event) => setField(""referralSourceActorId"", event.target.value)} style={selectStyle} aria-label=""الشخص المرشح"" disabled={referralLoading}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,396,onChange,"<select value={form.referralSourceActorId} onChange={(event) => setField(""referralSourceActorId"", event.target.value)} style={selectStyle} aria-label=""الشخص المرشح"" disabled={referralLoading}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,402,select,"<select value={form.referralPartnerId} onChange={(event) => setField(""referralPartnerId"", event.target.value)} style={selectStyle} aria-label=""الشريك المرشح"" disabled={referralLoading}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,402,onChange,"<select value={form.referralPartnerId} onChange={(event) => setField(""referralPartnerId"", event.target.value)} style={selectStyle} aria-label=""الشريك المرشح"" disabled={referralLoading}>",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,409,onChange,"<CpTextInput value={form.referralChannel} onChange={(value) => setField(""referralChannel"", value)} placeholder=""قناة الإعلان أو مرجع الحملة"" aria-label=""قناة الترشيح"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,411,onChange,"<CpTextInput value={form.referralNote} onChange={(value) => setField(""referralNote"", value)} placeholder=""ملاحظة المصدر عند الحاجة"" aria-label=""ملاحظة مصدر الترشيح"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,415,onChange,"<CpTextInput value={form.guarantorFullName} onChange={(value) => setField(""guarantorFullName"", value)} placeholder=""اسم الضمين"" aria-label=""اسم الضمين"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,416,onChange,"<CpTextInput value={form.guarantorRelationship} onChange={(value) => setField(""guarantorRelationship"", value)} placeholder=""الصفة أو العلاقة"" aria-label=""صفة الضمين"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,417,onChange,"<CpTextInput value={form.guarantorPhoneE164} onChange={(value) => setField(""guarantorPhoneE164"", value)} placeholder=""رقم هاتف الضمين"" aria-label=""هاتف الضمين"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,418,select,"<select value={String(form.guarantorPhoneVerified)} onChange={(event) => setField(""guarantorPhoneVerified"", event.target.value === ""true"")} style={selectStyle} aria-label=""حالة تحقق هاتف الضمين"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,418,onChange,"<select value={String(form.guarantorPhoneVerified)} onChange={(event) => setField(""guarantorPhoneVerified"", event.target.value === ""true"")} style={selectStyle} aria-label=""حالة تحقق هاتف الضمين"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,425,onChange,"<CpTextInput value={form.nationalIdNumber} onChange={(value) => setField(""nationalIdNumber"", value)} placeholder=""الرقم الوطني"" aria-label=""الرقم الوطني"" />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,426,onChange,"<MediaUploadField value={form.identityFrontMediaRef} onChange={(value) => setField(""identityFrontMediaRef"", value)} placeholder=""مرجع صورة وجه الهوية"" actorId={actorId} kind={kind} onUploadError={setError} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,427,onChange,"<MediaUploadField value={form.identityBackMediaRef} onChange={(value) => setField(""identityBackMediaRef"", value)} placeholder=""مرجع صورة خلف الهوية"" actorId={actorId} kind={kind} onUploadError={setError} />",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,428,select,"<select value={form.identityStatus} onChange={(event) => setField(""identityStatus"", event.target.value as IdentityVerificationStatus)} style={selectStyle} aria-label=""حالة مراجعة الهوية"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,428,onChange,"<select value={form.identityStatus} onChange={(event) => setField(""identityStatus"", event.target.value as IdentityVerificationStatus)} style={selectStyle} aria-label=""حالة مراجعة الهوية"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,433,onChange,"<MediaUploadField value={form.contractMediaRef} onChange={(value) => setField(""contractMediaRef"", value)} placeholder=""مرجع العقد المرفق"" actorId={actorId} kind={kind} accept=""image/*,application/pdf"" onUploadError={setE",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
control-panel,services/dsh/frontend/control-panel/hr/ProviderOperationalCorePanel.tsx,434,select,"<select value={form.contractStatus} onChange={(event) => setField(""contractStatus"", event.target.value as ContractReviewStatus)} style={selectStyle} aria-label=""حالة مراجعة العقد"">",REQUIRES_ACTION_PERMISSION_API_AND_STATE_PROOF
